district,district_en,community,title,layout,bedrooms,area_sqm,orientation,decoration,decoration_en,floor_level,floor_level_en,total_floors,build_year,property_age,building_type,building_type_en,total_price_wan,total_price_yuan,unit_price_yuan_sqm,tags,listing_url
changning,Changning,金鹿公寓,全南复式两房 户型方正，格局舒适,2室2厅,2.0,102.49,南 北,精装,Fully Furnished,中,Mid,8.0,1993.0,32.0,板楼,Slab,700.0,7000000.0,68300.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107111135505.html
changning,Changning,御翠豪庭,御翠豪庭  高区景观两房 2+1 户型正气,2室2厅,2.0,114.16,南 北,精装,Fully Furnished,高,High,27.0,2008.0,17.0,塔楼,Tower,1180.0,11800000.0,103364.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107114254985.html
changning,Changning,世纪之春花园,世纪之春+绿化氧吧+精装百万！,3室2厅,3.0,137.35,南,精装,Fully Furnished,低,Low,13.0,2003.0,22.0,板楼,Slab,1028.0,10280000.0,74846.0,近地铁|VR房源|房本满两年,https://sh.lianjia.com/ershoufang/107114275884.html
changning,Changning,新风小区,新风小区 2室1厅 南,2室1厅,2.0,53.92,南,精装,Fully Furnished,高,High,6.0,1989.0,36.0,板楼,Slab,350.0,3500000.0,64911.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115725664.html
changning,Changning,凯欣豪园,此房成本低收全明户型低总价入手品质小区精致,1室1厅,1.0,36.27,西南,精装,Fully Furnished,中,Mid,31.0,2005.0,20.0,塔楼,Tower,365.0,3650000.0,100635.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107114406972.html
changning,Changning,金色贝拉维,此房满五年，户型通透，楼层好，视野宽阔，采光充足！,2室2厅,2.0,117.06,南 北,精装,Fully Furnished,高,High,16.0,2007.0,18.0,板楼,Slab,1228.0,12280000.0,104904.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107114941064.html
changning,Changning,剑河家苑,精装修+实木家具+近地铁+南北通透,2室1厅,2.0,76.92,南 北,精装,Fully Furnished,低,Low,15.0,2013.0,12.0,板楼,Slab,539.0,5390000.0,70073.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115677730.html
changning,Changning,圣美邸,石材外立面，得房率82%，采光优秀，户型正气，大阳台,3室2厅,3.0,146.03,南,精装,Fully Furnished,低,Low,18.0,2006.0,19.0,板楼,Slab,1298.0,12980000.0,88886.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115419265.html
changning,Changning,金菊小区,满5V一，精装拎包入住，上适存，好停车，近百联,1室1厅,1.0,34.35,南,精装,Fully Furnished,高,High,6.0,1995.0,30.0,板楼,Slab,172.0,1720000.0,50073.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115357510.html
changning,Changning,紫竹小区,新上精装修边套全明两室一厅，采光好，客厅有窗户,2室1厅,2.0,56.37,南,精装,Fully Furnished,低,Low,6.0,1996.0,29.0,板楼,Slab,310.0,3100000.0,54994.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115775538.html
changning,Changning,通协小区,宜家荟聚旁 有阁楼，使用面大 一梯两户 近2号线地铁,2室2厅,2.0,79.52,南,精装,Fully Furnished,高,High,6.0,2005.0,20.0,板楼,Slab,399.0,3990000.0,50177.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115009820.html
changning,Changning,宣化路217号,本月必卖+《市级知识房》+罕见3居室在卖、中楼层,3室1厅,3.0,68.15,南,简装,Basic Furnished,中,Mid,7.0,1987.0,38.0,板楼,Slab,430.0,4300000.0,63097.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107114791643.html
changning,Changning,春天花园,位置安静阳光满屋自带喷泉美景 经典3+1户型 产权清晰,3室2厅,3.0,159.09,南,简装,Basic Furnished,中,Mid,21.0,2004.0,21.0,板楼,Slab,1366.0,13660000.0,85864.0,近地铁|甄选房|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107114925862.html
changning,Changning,协虹苑,南北户型 视野开阔  采光充足 车位充足  诚意出售,2室2厅,2.0,86.64,南 北,精装,Fully Furnished,高,High,6.0,2000.0,25.0,板楼,Slab,446.0,4460000.0,51478.0,VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115554349.html
changning,Changning,华松西区（仙霞西路700弄）,自住装修，中间楼层满五年只此一套，1梯2户可拎包入住,1室1厅,1.0,56.72,南,精装,Fully Furnished,中,Mid,6.0,1995.0,30.0,板楼,Slab,258.0,2580000.0,45487.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115604995.html
changning,Changning,绿园五村,小区正中，中间楼层，一梯两户，无遮挡，视野开阔,1室1厅,1.0,51.83,南,精装,Fully Furnished,中,Mid,6.0,1996.0,29.0,板楼,Slab,208.0,2080000.0,40132.0,甄选房|VR看装修|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107114191473.html
changning,Changning,假日苑,此房满五年税少，双南双阳台，小高层电梯房。,3室1厅,3.0,120.35,南,简装,Basic Furnished,中,Mid,8.0,1997.0,28.0,板楼,Slab,858.0,8580000.0,71293.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115062484.html
changning,Changning,皇家花园,包含产权车位！07年干挂石材小区，出门公园、地铁！,2室2厅,2.0,104.3,南,精装,Fully Furnished,高,High,20.0,2007.0,18.0,板楼,Slab,1150.0,11500000.0,110259.0,近地铁|甄选房|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115471907.html
changning,Changning,番禺大厦,上生新所旁正规一房一厅，高区视野好，配套齐全,1室1厅,1.0,43.09,北,精装,Fully Furnished,高,High,29.0,1999.0,26.0,塔楼,Tower,248.0,2480000.0,57554.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115421234.html
changning,Changning,长虹小区,地铁口 低总价 品质小区 楼层好 诚意出售,1室1厅,1.0,34.98,南,毛坯,Bare Shell,中,Mid,6.0,1986.0,39.0,板楼,Slab,228.0,2280000.0,65181.0,近地铁|VR看装修|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107112913917.html
changning,Changning,威宁小区,文艺别墅，阳光明媚 电梯房，经典温馨三房,3室1厅,3.0,106.79,南 北,精装,Fully Furnished,高,High,7.0,1991.0,34.0,板楼,Slab,660.0,6600000.0,61804.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107114859461.html
changning,Changning,沁秋小区,电梯房楼层好 房型正气 看房随时 诚意出售,2室1厅,2.0,68.9,南,简装,Basic Furnished,中,Mid,6.0,1995.0,30.0,板楼,Slab,358.0,3580000.0,51960.0,近地铁|VR房源|随时看房,https://sh.lianjia.com/ershoufang/107115746833.html
changning,Changning,御翠豪庭,稀售高区景观三房，有充电车位，南北通，视野开阔！,3室1厅,3.0,154.17,南,精装,Fully Furnished,高,High,25.0,2008.0,17.0,板楼,Slab,1628.0,16280000.0,105598.0,近地铁|VR房源|房本满两年,https://sh.lianjia.com/ershoufang/107115786614.html
changning,Changning,爱都公寓,10号线380米外销房小高层+落地窗无遮挡+纯人车分流,3室2厅,3.0,130.75,东南,精装,Fully Furnished,中,Mid,8.0,1995.0,30.0,,Unknown,798.0,7980000.0,61033.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115829975.html
changning,Changning,水霞小区,一楼绝美大院子，位置安静采光充足 3条地铁交汇,2室1厅,2.0,50.0,南,简装,Basic Furnished,低,Low,6.0,1992.0,33.0,板楼,Slab,319.0,3190000.0,63800.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115060255.html
changning,Changning,绿园一村,房东诚意出售，空关给了钥匙，价格可刀,1室1厅,1.0,52.33,南,简装,Basic Furnished,低,Low,6.0,1997.0,28.0,板楼,Slab,209.0,2090000.0,39939.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115497121.html
changning,Changning,淞虹公寓,一梯两户，南北通，中间位置，实木装修，采光通风好,2室2厅,2.0,84.68,南 北,精装,Fully Furnished,高,High,6.0,1998.0,27.0,板楼,Slab,458.0,4580000.0,54086.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115774597.html
changning,Changning,铭晖西郊苑,04年电梯商品房南北通双阳台近地铁，百联，同仁,2室1厅,2.0,99.61,南,简装,Basic Furnished,低,Low,8.0,2004.0,21.0,板楼,Slab,690.0,6900000.0,69271.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115798824.html
changning,Changning,古北国际花园,龙眼C位景观位，俯瞰步行街，双阳台带保姆房和大书房,3室2厅,3.0,181.71,南,精装,Fully Furnished,低,Low,29.0,2006.0,19.0,板楼,Slab,2050.0,20500000.0,112818.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115182670.html
changning,Changning,君悦花园,小区人车分流+外销房+近地铁+有一个产权车位,3室2厅,3.0,143.61,南,简装,Basic Furnished,低,Low,8.0,1996.0,29.0,板楼,Slab,799.0,7990000.0,55637.0,近地铁|VR房源|随时看房,https://sh.lianjia.com/ershoufang/107115459520.html
changning,Changning,翠庭,前排公园视野 南北三房，三开间朝南,3室2厅,3.0,168.85,南,简装,Basic Furnished,中,Mid,20.0,2001.0,24.0,板楼,Slab,1450.0,14500000.0,85876.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107114892368.html
changning,Changning,淞虹公寓,2号线淞虹路473米，商品房小区，中间楼层，绿苑基金会,2室1厅,2.0,83.23,南 北,简装,Basic Furnished,中,Mid,6.0,1998.0,27.0,板楼,Slab,458.0,4580000.0,55029.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115649368.html
changning,Changning,安龙小区,商品房  边套全明  一梯两户  难得出来户型  无遮挡,3室2厅,3.0,101.73,南,精装,Fully Furnished,低,Low,6.0,1998.0,27.0,板楼,Slab,620.0,6200000.0,60946.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115767271.html
changning,Changning,虹桥新城,小区中间位置，全新装修，带南北露台和阁楼，有车位,4室2厅,4.0,180.96,南,精装,Fully Furnished,高,High,14.0,2000.0,25.0,板楼,Slab,1580.0,15800000.0,87313.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115342897.html
changning,Changning,定威小区,一梯二户双南全明二房景观房 采光好,2室2厅,2.0,70.8,南,简装,Basic Furnished,高,High,6.0,1999.0,26.0,板楼,Slab,315.0,3150000.0,44492.0,近地铁|甄选房|VR房源|房本满两年|随时看房,https://sh.lianjia.com/ershoufang/107109780493.html
changning,Changning,安东小区,内环内 地铁口 精装修一室户 拎包入住 采光好,1室0厅,1.0,30.17,南,精装,Fully Furnished,高,High,6.0,1987.0,38.0,板楼,Slab,195.0,1950000.0,64634.0,近地铁|VR房源,https://sh.lianjia.com/ershoufang/107115789517.html
changning,Changning,东方雅苑,全南户型中区楼层带产权车位精装修拎包入住,2室2厅,2.0,142.24,南,精装,Fully Furnished,中,Mid,30.0,2000.0,25.0,板楼,Slab,1490.0,14900000.0,104753.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115174943.html
changning,Changning,法华镇路315弄,边套全明，此房满五年南北通，安静位置交通便利,2室1厅,2.0,42.84,南,简装,Basic Furnished,低,Low,6.0,1992.0,33.0,板楼,Slab,298.0,2980000.0,69562.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115244550.html
changning,Changning,宁康小区,3楼，安静，中山公园地铁口200米，配套全，急卖,1室1厅,1.0,35.74,南,精装,Fully Furnished,中,Mid,6.0,1990.0,35.0,板楼,Slab,238.0,2380000.0,66593.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115372344.html
changning,Changning,新华公寓,淮海路小高层南北通精装修近地铁采光通风足,2室1厅,2.0,114.17,南,精装,Fully Furnished,中,Mid,14.0,1999.0,26.0,板楼,Slab,1068.0,10680000.0,93545.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115441758.html
changning,Changning,清宁小区,电梯房，位置安静，楼层好采光佳，满五，诚意出售！,1室0厅,1.0,30.3,南,简装,Basic Furnished,中,Mid,6.0,1992.0,33.0,板楼,Slab,199.0,1990000.0,65677.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115302076.html
changning,Changning,御翠豪庭,产权车位+精装+看房随时+总价地,1室2厅,1.0,82.31,南,精装,Fully Furnished,低,Low,28.0,2008.0,17.0,板楼,Slab,800.0,8000000.0,97194.0,近地铁|VR房源|房本满两年,https://sh.lianjia.com/ershoufang/107115122983.html
changning,Changning,延北小区,龙溪路地铁口，中区两房，温馨小筑，刚需首丨选,2室1厅,2.0,63.0,南,精装,Fully Furnished,中,Mid,5.0,1991.0,34.0,板楼,Slab,238.0,2380000.0,37778.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107111875416.html
changning,Changning,仙霞大郡,精装修+南北通+楼层好+满5维1,2室1厅,2.0,93.37,南 北,精装,Fully Furnished,低,Low,6.0,1999.0,26.0,板楼,Slab,510.0,5100000.0,54622.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115479298.html
changning,Changning,安东小区,内环内 安东小区 地铁口 双南两房 美丽家园示范小区,2室0厅,2.0,50.27,南,精装,Fully Furnished,高,High,6.0,1987.0,38.0,板楼,Slab,325.0,3250000.0,64651.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115789523.html
changning,Changning,程桥二村,小区中丨心位置，不临马路不靠高架，楼层好随时可看,1室1厅,1.0,38.78,南,简装,Basic Furnished,低,Low,6.0,1989.0,36.0,板楼,Slab,188.0,1880000.0,48479.0,近地铁|VR房源|房本满两年|随时看房,https://sh.lianjia.com/ershoufang/107115810019.html
changning,Changning,水霞小区,3条地铁，主卧通风好，自住精装修小区美丽家园改造,2室1厅,2.0,53.65,南,精装,Fully Furnished,高,High,6.0,1987.0,38.0,板楼,Slab,288.0,2880000.0,53682.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115442322.html
changning,Changning,金桥花园,全明户型、安静、小区配套好、产权清晰,3室1厅,3.0,87.35,东北,精装,Fully Furnished,低,Low,29.0,1997.0,28.0,塔楼,Tower,668.0,6680000.0,76474.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115464913.html
changning,Changning,虹桥中园,享誉长宁的空中花园，冠绝西郊的天空之境,5室2厅,5.0,289.91,南,简装,Basic Furnished,高,High,14.0,2006.0,19.0,板楼,Slab,1600.0,16000000.0,55190.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107110565962.html
changning,Changning,凯欣豪园,NEW凯欣中区品质小户型朝东看小区花园,1室2厅,1.0,72.61,东 南,精装,Fully Furnished,中,Mid,31.0,2005.0,20.0,塔楼,Tower,760.0,7600000.0,104669.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115083966.html
changning,Changning,兆丰嘉园,新上楼层好，景观视野棒，位置安静 南北通户型 阳光足,3室2厅,3.0,157.99,南,精装,Fully Furnished,高,High,33.0,2004.0,21.0,板楼,Slab,1550.0,15500000.0,98108.0,近地铁|VR看装修|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107113450802.html
changning,Changning,威宁小区,地铁口700米，花园式小区，采光刺眼，推窗见绿！！！,2室1厅,2.0,57.41,南 北,简装,Basic Furnished,高,High,6.0,1990.0,35.0,板楼,Slab,305.0,3050000.0,53127.0,近地铁|VR房源|房本满两年|随时看房,https://sh.lianjia.com/ershoufang/107115224660.html
changning,Changning,兆丰嘉园,全南三房 全明 2年前80万装修 中山公园景观一览无余,3室2厅,3.0,158.88,南,精装,Fully Furnished,高,High,33.0,2004.0,21.0,板楼,Slab,1669.0,16690000.0,105048.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115170766.html
changning,Changning,博园,博园 3室2厅 南,3室2厅,3.0,208.25,南,精装,Fully Furnished,低,Low,3.0,2004.0,21.0,板楼,Slab,2490.0,24900000.0,119568.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115483020.html
changning,Changning,皇家花园,新上！！三房中区南北边套视野好，配套齐全诚意出售,3室2厅,3.0,144.05,南 北,简装,Basic Furnished,中,Mid,20.0,2007.0,18.0,板楼,Slab,1365.0,13650000.0,94759.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115292267.html
changning,Changning,湘江大厦,内环内，地铁口，低总价双楠电梯房，诚意出售,3室2厅,3.0,108.08,南 西,精装,Fully Furnished,低,Low,22.0,1998.0,27.0,塔楼,Tower,499.0,4990000.0,46170.0,近地铁|VR房源,https://sh.lianjia.com/ershoufang/107115328902.html
putuo,Putuo,恒盛鼎城华公馆,近地铁南北通透，采光不受影响，精装修可拎包入住,2室1厅,2.0,90.74,南 北,精装,Fully Furnished,低,Low,16.0,2011.0,14.0,板楼,Slab,510.0,5100000.0,56205.0,近地铁|VR房源|房本满两年|随时看房,https://sh.lianjia.com/ershoufang/107115638440.html
putuo,Putuo,甘泉苑,南北通透，楼层好，采光充足，近地铁,2室1厅,2.0,53.13,南 北,简装,Basic Furnished,低,Low,6.0,1988.0,37.0,板楼,Slab,268.0,2680000.0,50443.0,近地铁|VR房源|随时看房,https://sh.lianjia.com/ershoufang/107115273178.html
putuo,Putuo,建德花园牡丹苑,刚需一房  中间楼层 精装修 看房方便,1室2厅,1.0,60.74,南 北,精装,Fully Furnished,中,Mid,6.0,2003.0,22.0,板楼,Slab,276.0,2760000.0,45440.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115624596.html
putuo,Putuo,金莲坊,金莲坊少见低楼层，小户型，精装修，边套全明户型！,2室1厅,2.0,60.98,南,精装,Fully Furnished,低,Low,6.0,1995.0,30.0,板楼,Slab,270.0,2700000.0,44277.0,VR房源|房本满两年|随时看房,https://sh.lianjia.com/ershoufang/107115257438.html
putuo,Putuo,金沙雅苑(一期),地铁口 大三房 户型正气 诚意出售,3室2厅,3.0,126.15,南 北,精装,Fully Furnished,高,High,7.0,2002.0,23.0,板楼,Slab,625.0,6250000.0,49545.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115145962.html
putuo,Putuo,金沙雅苑(四期),2006年商品房高品质+小高层＋近地铁＋业主诚意,2室1厅,2.0,112.41,南,精装,Fully Furnished,低,Low,9.0,2006.0,19.0,板楼,Slab,738.0,7380000.0,65653.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115363380.html
