district,community,title,house_info,total_price_wan,unit_price_raw,tags,listing_url
huangpu,桃源新村,大世界地铁口+百年淮海路+人广肩并肩+南北直通一室户,1室1厅 | 40.59平米 | 南 | 精装 | 低楼层(共7层) | 1997年 | 板楼,520万,"128,111元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107108650777.html
huangpu,东淮海公寓,双地铁、全南全明户型、小区车位充足、交通出行方便,3室2厅 | 114.85平米 | 南 | 精装 | 中楼层(共33层) | 2003年 | 板塔结合,1435万,"124,946元/平",近地铁|VR房源|房本满两年|随时看房,https://sh.lianjia.com/ershoufang/107109102375.html
huangpu,同兴大楼,人民广场板块，低总价，卖一套少一套，看房提前预约,1室0厅 | 19.92平米 | 北 | 精装 | 中楼层(共6层) | 1980年 | 板楼,280万,"140,563元/平",近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107112839941.html
huangpu,绿地海珀外滩2期,董家渡金融城中次新房，高区视野开阔，拎包可入住,2室2厅 | 117.66平米 | 南 | 精装 | 28层 | 2023年 | 板楼,2350万,"199,729元/平",近地铁|VR看装修|房本满两年,https://sh.lianjia.com/ershoufang/107112338883.html
huangpu,绿地海珀外滩(一期),绿地智能高配，样板间售出，全南户型，层高3米6.可签,2室2厅 | 117.1平米 | 南 | 精装 | 31层 | 2022年 | 板楼,2388万,"203,929元/平",近地铁|VR看装修|房本满两年,https://sh.lianjia.com/ershoufang/107109752978.html
huangpu,明日星城（一期）,明日星城（一期） 3房2卫全明户型,3室2厅 | 119.46平米 | 南 | 简装 | 低楼层(共34层) | 2002年 | 板楼,1150万,"96,267元/平",近地铁|VR房源|房本满两年,https://sh.lianjia.com/ershoufang/107114131047.html
huangpu,鼎达公寓,精装修一梯两户 小区有车位可以出售,3室2厅 | 112.51平米 | 南 北 | 精装 | 中楼层(共7层) | 1998年 | 板楼,959万,"85,237元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107114703652.html
huangpu,南陆大厦,满五年唯/一+高区朝南+阳光好+电梯房+拎包入住,1室1厅 | 59.93平米 | 南 | 简装 | 中楼层(共25层) | 1994年 | 塔楼,458万,"76,423元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115106737.html
huangpu,金外滩花园,外滩江景复式，看三件套，业主诚意出售，百万精装,5室2厅 | 232.86平米 | 南 北 | 精装 | 27层 | 2006年 | 板楼,3688万,"158,379元/平",近地铁|VR房源|房本满两年,https://sh.lianjia.com/ershoufang/107113660196.html
huangpu,泰康小区,近日月光商场，打浦桥地铁站，居住体验佳。,2室1厅 | 65.5平米 | 南 北 | 精装 | 中楼层(共6层) | 1989年 | 板楼,578万,"88,245元/平",近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107106155321.html
huangpu,城信大厦,黄浦区内环内-精装全明南北通四房,4室2厅 | 142.1平米 | 南 | 精装 | 中楼层(共21层) | 1998年 | 塔楼,1398万,"98,382元/平",近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107108400744.html
huangpu,融创外滩壹号院,后排+边套+高区+各维度皆优，无遮挡+保养好+价可低谈,4室3厅 | 293平米 | 南 | 精装 | 26层  | 板楼,6200万,"211,605元/平",近地铁|VR房源,https://sh.lianjia.com/ershoufang/107112844630.html
huangpu,百溪公寓,刚装修的边套三房，厨房和洗手间都有窗，南北通风，亮,3室1厅 | 66.8平米 | 南 北 | 精装 | 中楼层(共7层) | 1993年 | 板楼,636万,"95,210元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107114995537.html
huangpu,北方公寓,新天地双南二房，全天采光，8/10双规交汇,2室1厅 | 52.9平米 | 南 | 精装 | 高楼层(共13层) | 1985年 | 塔楼,568万,"107,373元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107114209599.html
huangpu,滨江名人苑,高区江景，视野采光好，BfC旁温馨两房（有车位另算）,2室2厅 | 114.99平米 | 南 北 | 精装 | 31层 | 2004年 | 板楼,1390万,"120,881元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107113818235.html
huangpu,曲圆,建国西路四开间洋房，有花园，设计师改建，花园350平,5室2厅 | 740.75平米 | 南 | 精装 | 低楼层(共3层) | 1996年 | 板楼,19000万,"256,497元/平",近地铁|VR房源|房本满两年,https://sh.lianjia.com/ershoufang/107112134321.html
huangpu,新地大厦,内环内，俯瞰黄浦江，斥巨资装修，传世大宅,5室3厅 | 353.71平米 | 南 东南 | 精装 | 高楼层(共26层) | 2000年 | 塔楼,2600万,"73,507元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115256466.html
huangpu,沧海苑,小区前排，两梯五户，双朝南户型，视野阳光无遮挡,3室2厅 | 96.28平米 | 南 | 简装 | 低楼层(共18层) | 2000年 | 板楼,828万,"86,000元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107114619690.html
huangpu,市民新村(黄浦),产权一房，精装修，总价低，户型方正，双轨交通,1室0厅 | 29.89平米 | 南 | 简装 | 低楼层(共7层) | 1975年 | 板楼,510万,"170,626元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107110579873.html
huangpu,威海路163-169号,南京西路 人民广场 电梯全南户型 无遮挡,2室1厅 | 73.13平米 | 南 | 精装 | 中楼层(共8层) | 1977年 | 板楼,650万,"88,883元/平",近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107114626398.html
huangpu,阳光里(黄浦),业主诚意出售，两梯两户，私密性好。,3室1厅 | 126.38平米 | 南 | 精装 | 低楼层(共31层) | 2005年 | 板楼,1380万,"109,195元/平",近地铁|VR房源|房本满两年,https://sh.lianjia.com/ershoufang/107114188188.html
huangpu,人民大楼,人民大楼 2室1厅 南,2室1厅 | 66.75平米 | 南 | 其他 | 中楼层(共17层) | 1987年 | 塔楼,682万,"102,173元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107113462760.html
huangpu,汝南街小区,30万精装+南北通+格局好+小区干净+诚意出售,2室1厅 | 56.66平米 | 南 北 | 精装 | 高楼层(共7层) | 1988年 | 板楼,520万,"91,776元/平",近地铁|VR房源|房本满两年,https://sh.lianjia.com/ershoufang/107114971660.html
huangpu,汝南街小区,品质装修未入住，南北通，采光好，小区楼内外已翻新,2室1厅 | 56.12平米 | 南 北 | 精装 | 中楼层(共7层) | 1989年 | 板楼,565万,"100,678元/平",近地铁|VR看装修|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107111604348.html
huangpu,重矿大厦,朝南大三房南北通，户型方正，全明视野采光nice,3室2厅 | 143平米 | 南 | 精装 | 中楼层(共24层) | 1996年 | 塔楼,1148万,"80,280元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107113586996.html
huangpu,西凌新邨,看房随时 采光无遮挡 拎包入住 高区视野好,3室1厅 | 105.3平米 | 南 | 简装 | 中楼层(共32层) | 1993年 | 塔楼,815万,"77,398元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107113900647.html
huangpu,重矿大厦,朝南大三房南北通，户型方正，全明视野采光nice,3室2厅 | 143平米 | 南 | 精装 | 中楼层(共24层) | 1996年 | 塔楼,1148万,"80,280元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107113586996.html
huangpu,阳光里(黄浦),董家渡金融城，南北通双阳台，两梯两户，地下租赁车位,2室2厅 | 126.37平米 | 南 北 | 精装 | 低楼层(共31层) | 2005年 | 板楼,1299万,"102,794元/平",近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107114065481.html
huangpu,黄浦新苑西区,三房朝南厅朝南阳光大三房，双地铁口，园林社区,3室2厅 | 138.94平米 | 南 | 简装 | 中楼层(共26层) | 2001年 | 板楼,1498万,"107,817元/平",近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107113273385.html
huangpu,明日星城（一期）,稀有大平层！两梯两户！全明南北通户！3代同堂！,5室4厅 | 217.33平米 | 南 北 | 精装 | 低楼层(共34层) | 2002年 | 板楼,1950万,"89,726元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115614336.html
huangpu,蓬莱花苑,满5惟一 精装修 拎包入住  业主急售 保养很好,3室2厅 | 157.31平米 | 南 北 | 简装 | 中楼层(共20层) | 1997年 | 塔楼,1150万,"73,105元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107110823373.html
huangpu,杰仕豪庭,人民广场少有复式户型，单价低采光好，适合两孩家庭！,4室2厅 | 243.85平米 | 南 | 简装 | 中楼层(共30层) | 2002年 | 板楼,1850万,"75,867元/平",近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107114121726.html
huangpu,明日星城（一期）,董家渡顶复+朝南采光无遮挡+小区中间位置+看房方便,4室3厅 | 228.6平米 | 南 | 简装 | 高楼层(共18层) | 2002年 | 板楼,2060万,"90,114元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107112913737.html
huangpu,璞玉ONE,2023年交付 全新未入住 户型方正 看陆家嘴三件套,4室2厅 | 182.86平米 | 南 | 精装 | 高楼层(共20层) | 2023年 | 板楼,2860万,"156,404元/平",近地铁|VR看装修|房本满两年,https://sh.lianjia.com/ershoufang/107109377530.html
huangpu,新地苑,满五年 ，豫园板块单价8万电梯房，两房朝南,3室2厅 | 136.18平米 | 南 | 精装 | 低楼层(共29层) | 1999年 | 板楼,1180万,"86,651元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107110410212.html
huangpu,璞玉ONE,高区3房+采光好+户型方正+开发商精装修交付,3室2厅 | 132.72平米 | 西南 | 精装 | 高楼层(共20层) | 2020年 | 板楼,2250万,"169,530元/平",近地铁|VR看装修,https://sh.lianjia.com/ershoufang/107107979136.html
huangpu,复地雅园公馆,豫园次新房 看老城厢全貌 全新装修 带车位 随时看,3室2厅 | 154.19平米 | 南 | 精装 | 高楼层(共17层) | 2021年 | 板楼,2680万,"173,812元/平",近地铁|VR看装修|房本满两年,https://sh.lianjia.com/ershoufang/107113245814.html
huangpu,五金新邨,淮海中路，好楼层，朝南无遮挡采光好，价格可谈,1室1厅 | 40.68平米 | 南 | 简装 | 中楼层(共5层) | 1976年 | 板楼,458万,"112,587元/平",近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107112846586.html
huangpu,振兴大楼,南京西路人民广场板块精装性 价 比两房,2室1厅 | 63.67平米 | 南 北 | 精装 | 中楼层(共16层) | 1984年 | 板楼,570万,"89,525元/平",近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107108382736.html
huangpu,振兴大楼,人民广场 电梯全南户型 满五 看房方便 价格可谈,2室1厅 | 72.24平米 | 南 | 精装 | 低楼层(共16层) | 1985年 | 板楼,610万,"84,441元/平",近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107113392244.html
huangpu,太阳都市花园二期,业主極售，满五年V一，人车分流，双轨交汇，动静分离,3室2厅 | 179.72平米 | 南 | 精装 | 低楼层(共19层) | 2003年 | 板楼,2200万,"122,413元/平",VR房源,https://sh.lianjia.com/ershoufang/107115295244.html
huangpu,江南世纪新苑,复式，四室两厅两位全明，诚意出售,4室2厅 | 227.39平米 | 南 | 精装 | 高楼层(共31层) | 2000年 | 板楼,1600万,"70,364元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115077794.html
huangpu,富南大厦,富南大厦高区三房 税费低 产权清晰,3室2厅 | 116.62平米 | 南 | 简装 | 中楼层(共27层) | 1999年 | 板塔结合,928万,"79,575元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107114895628.html
huangpu,丽园公寓,距离8，9号线地铁50米，生活配套设施齐全，精装修,3室2厅 | 129.16平米 | 南 | 精装 | 低楼层(共12层) | 1998年 | 板楼,1150万,"89,037元/平",近地铁|VR看装修|房本满两年,https://sh.lianjia.com/ershoufang/107113102307.html
huangpu,中信福申大楼,外滩与南京路之间大三房+精装修有地暖+对望各至初级,3室2厅 | 134.56平米 | 西南 北 东北 | 精装 | 中楼层(共19层) | 1993年 | 塔楼,959万,"71,270元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115097561.html
huangpu,中福城三期北楼,中福城三期北楼 4室2厅 南 北,4室2厅 | 198.21平米 | 南 北 | 精装 | 低楼层(共26层) | 2005年 | 板楼,2355万,"118,814元/平",近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107112183849.html
huangpu,蒙西小区,马当路地铁南北2房，好楼层，美丽家园户型好配套成熟,2室0厅 | 53.03平米 | 南 | 精装 | 中楼层(共7层) | 1994年 | 板楼,580万,"109,373元/平",近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107113264845.html
huangpu,冠浦花园,品质外销房，高区视野看三件套。配套齐全，诚意出售,2室2厅 | 104.71平米 | 南 北 | 精装 | 高楼层(共32层) | 1994年 | 塔楼,887万,"84,711元/平",近地铁|VR看装修,https://sh.lianjia.com/ershoufang/107114054290.html
huangpu,公馆77,两室一厅全朝南，中区楼层，采光视野都很好，诚意出售,2室2厅 | 105.1平米 | 东南 南 | 精装 | 低楼层(共19层) | 2010年 | 板楼,1750万,"166,509元/平",近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107106822085.html
huangpu,耀江花园,耀江花园+前排中区+满五年+黄浦江边+两梯四户,2室2厅 | 96.82平米 | 南 | 精装 | 中楼层(共26层) | 2002年 | 板楼,1368万,"141,294元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107107839281.html
huangpu,公馆77,阳光刺眼.采光日照到脚脖 了+诚意出售+有车位+4房,4室2厅 | 169.95平米 | 东南 南 西南 | 精装 | 低楼层(共31层) | 2010年 | 板楼,2550万,"150,045元/平",近地铁|VR看装修,https://sh.lianjia.com/ershoufang/107111369610.html
huangpu,驰骋大楼,房子户型好，高区采光好，近地铁，省税，诚意出售。,3室1厅 | 70.73平米 | 西南 | 精装 | 中楼层(共26层) | 1993年 | 塔楼,760万,"107,451元/平",近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107105423683.html
huangpu,海潮新村,黄浦区新工房，地铁近，采光无遮挡，带阁楼,2室1厅 | 50.94平米 | 南 | 简装 | 高楼层(共6层) | 1993年 | 板楼,420万,"82,450元/平",近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107112354088.html
huangpu,西凌新邨,双南好楼层，采光好，电梯房，地铁口,2室1厅 | 76.1平米 | 南 | 简装 | 低楼层(共26层) | 1993年 | 塔楼,680万,"89,357元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107114484519.html
huangpu,国际广场(卢湾),新天地电梯三房，复兴珑御为邻，税费各付！看房随时！,3室2厅 | 153.19平米 | 南 北 | 简装 | 低楼层(共28层) | 1997年 | 塔楼,1080万,"70,501元/平",近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107107138894.html
jingan,南星小区,阳光好新上满五年，精装修户型改造好，房东友好,2室1厅 | 63.49平米 | 南 | 精装 | 20层 | 1987年 | 塔楼,470万,"74,028元/平",近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107111248808.html
jingan,圣和静安公馆,"俯瞰陆家嘴三件套和黄浦江，地铁双轨交汇,人车分流",2室1厅 | 89.05平米 | 南 | 精装 | 27层 | 2018年 | 板楼,1068万,"119,933元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107114737879.html
jingan,洛川中路1100弄,20万精装修双南全明户型得房率高 可拎包,2室1厅 | 47.32平米 | 南 | 精装 | 高楼层(共6层) | 1985年 | 板楼,259万,"54,734元/平",甄选房|VR房源|随时看房,https://sh.lianjia.com/ershoufang/107115684650.html
jingan,南星小区,苏河湾板块，苏州河景观，视野无遮挡，电梯三房。,2室1厅 | 78.98平米 | 南 | 简装 | 20层 | 1987年 | 塔楼,550万,"69,638元/平",近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115320866.html
jingan,永和二村,老公房里总价很 di|17年美丽家园市范社区|停车方便|,1室1厅 | 43.83平米 | 南 | 简装 | 中楼层(共6层) | 1995年 | 板楼,175万,"39,927元/平",VR房源|随时看房,https://sh.lianjia.com/ershoufang/107115761611.html
jingan,粤秀名邸,静安大宁电梯两房中区南北通户型~,2室1厅 | 82.29平米 | 南 北 | 简装 | 中楼层(共28层) | 2014年 | 板楼,419万,"50,918元/平",VR房源|房本满两年|随时看房,https://sh.lianjia.com/ershoufang/107115592829.html
jingan,彭三小区,次新房南北全明东边套户型近地铁，品质小区，出行方便,1室1厅 | 41.76平米 | 南 | 简装 | 中楼层(共7层) | 2011年 | 板楼,199万,"47,654元/平",近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115722715.html
jingan,阳景小区,急售！业主诚意，无竞品，看房随时！！！,3室1厅 | 60.95平米 | 南 | 简装 | 高楼层(共6层) | 1989年 | 板楼,203万,"33,306元/平",VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115538093.html
jingan,新世纪公寓,电梯全明边套 地铁口  单价低 全配套 业主诚意,2室1厅 | 99.83平米 | 南 北 | 简装 | 中楼层(共18层) | 1996年 | 板楼,518万,"51,889元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115603894.html
jingan,延长小区(闸北),95年房龄，南北通户型，中间楼层，小区安静位置,2室1厅 | 63.25平米 | 南 北 | 简装 | 中楼层(共6层) | 1995年 | 板楼,388万,"61,344元/平",近地铁|VR房源|随时看房,https://sh.lianjia.com/ershoufang/107115226398.html
jingan,华祺苑,苏州河边 大悦城旁 三轨交、飞机户型 满5唯1楼层好,3室1厅 | 121.1平米 | 南 | 简装 | 中楼层(共19层) | 2002年 | 板楼,1200万,"99,092元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107112231769.html
jingan,北方佳苑,烫金地段内环内南北通两房配套成熟交通便利,2室2厅 | 115.28平米 | 南 北 | 简装 | 中楼层(共10层) | 2006年 | 板楼,836万,"72,520元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107112382156.html
